0.4597037,0.46355554,0.47466666
0.2642963,0.36681482,0.5362963
0.5310416,0.62335163,0.6288339
0.27377778,0.3005926,0.2731852
0.5877608,0.6368909,0.6995534,0.715019,0.70781946,0.6972202,0.75541633,0.70008665,0.73788416,0.74981666,0.7336844,0.704953,0.7524165,0.76061594,0.75388306,0.75321645,0.7465502,0.75201654,0.73261786,0.6978868,0.74981666,0.76554894,0.7180188,0.76528233,0.765349,0.7664156,0.7092194,0.76308244,0.7546164,0.78501433,0.7440837,0.8212786,0.8078128,0.82561165,0.8159456,0.81247914,0.78968066,0.8739417,0.90500635,0.90747285
0.5877608,0.6368909,0.6995534,0.715019,0.70781946,0.6972202,0.75541633,0.70008665,0.73788416,0.74981666,0.7336844,0.704953,0.7524165,0.76061594,0.75388306,0.75321645,0.7465502,0.75201654,0.73261786,0.6978868,0.74981666,0.76554894,0.7180188,0.76528233,0.765349,0.7664156,0.7092194,0.76308244,0.7546164,0.78501433,0.7440837,0.8212786,0.8078128,0.82561165,0.8159456,0.81247914,0.78968066,0.8739417,0.90500635,0.90747285
0.5877608,0.6368909,0.6995534,0.715019,0.70781946,0.6972202,0.75541633,0.70008665,0.73788416,0.74981666,0.7336844,0.704953,0.7524165,0.76061594,0.75388306,0.75321645,0.7465502,0.75201654,0.73261786,0.6978868,0.74981666,0.76554894,0.7180188,0.76528233,0.765349,0.7664156,0.7092194,0.76308244,0.7546164,0.78501433,0.7440837,0.8212786,0.8078128,0.82561165,0.8159456,0.81247914,0.78968066,0.8739417,0.90500635,0.90747285,0.90907276,0.9183388,0.8914739,0.9191387,0.91327244,0.89414036,0.9230051,0.905073,0.92593825,0.87040865,0.9224718,0.8906073,0.9134058,0.9236051,0.92873806,0.9097394,0.92100525,0.9273382,0.9348043,0.9125392,0.93187124,0.91153926,0.9327378,0.92727154,0.93087125,0.8368109,0.9308046,0.9218052,0.92793816,0.9286714,0.9236051,0.9246717,0.93187124,0.9394707,0.92973804,0.9378708,0.9326045,0.9362709,0.9424705,0.92387176,0.9369375,0.94860345,0.9488034,0.9514699,0.9530031,0.9585361,0.9534031,0.9589361,0.9615359,0.9638024,0.96553564,0.95846945,0.9596027,0.96146923,0.96406907,0.96500236,0.9505366,0.96920204,0.9670022,0.9708686
0.5877608,0.6368909,0.6995534,0.715019,0.70781946,0.6972202,0.75541633,0.70008665,0.73788416,0.74981666,0.7336844,0.704953,0.7524165,0.76061594,0.75388306,0.75321645,0.7465502,0.75201654,0.73261786,0.6978868,0.74981666,0.76554894,0.7180188,0.76528233,0.765349,0.7664156,0.7092194,0.76308244,0.7546164,0.78501433,0.7440837,0.8212786,0.8078128,0.82561165,0.8159456,0.81247914,0.78968066,0.8739417,0.90500635,0.90747285,0.90907276,0.9183388,0.8914739,0.9191387,0.91327244,0.89414036,0.9230051,0.905073,0.92593825,0.87040865,0.9224718,0.8906073,0.9134058,0.9236051,0.92873806,0.9097394,0.92100525,0.9273382,0.9348043,0.9125392,0.93187124,0.91153926,0.9327378,0.92727154,0.93087125,0.8368109,0.9308046,0.9218052,0.92793816,0.9286714,0.9236051,0.9246717,0.93187124,0.9394707,0.92973804,0.9378708,0.9326045,0.9362709,0.9424705,0.92387176,0.9369375,0.94860345,0.9488034,0.9514699,0.9530031,0.9585361,0.9534031,0.9589361,0.9615359,0.9638024,0.96553564,0.95846945,0.9596027,0.96146923,0.96406907,0.96500236,0.9505366,0.96920204,0.9670022,0.9708686
0.5877608,0.6368909,0.6995534,0.715019,0.70781946,0.6972202,0.75541633,0.70008665,0.73788416,0.74981666,0.7336844,0.704953,0.7524165,0.76061594,0.75388306,0.75321645,0.7465502,0.75201654,0.73261786,0.6978868,0.74981666,0.76554894,0.7180188,0.76528233,0.765349,0.7664156,0.7092194,0.76308244,0.7546164,0.78501433,0.7440837,0.8212786,0.8078128,0.82561165,0.8159456,0.81247914,0.78968066,0.8739417,0.90500635,0.90747285,0.90907276,0.9183388,0.8914739,0.9191387,0.91327244,0.89414036,0.9230051,0.905073,0.92593825,0.87040865,0.9224718,0.8906073,0.9134058,0.9236051,0.92873806,0.9097394,0.92100525,0.9273382,0.9348043,0.9125392,0.93187124,0.91153926,0.9327378,0.92727154,0.93087125,0.8368109,0.9308046,0.9218052,0.92793816,0.9286714,0.9236051,0.9246717,0.93187124,0.9394707,0.92973804,0.9378708,0.9326045,0.9362709,0.9424705,0.92387176,0.9369375,0.94860345,0.9488034,0.9514699,0.9530031,0.9585361,0.9534031,0.9589361,0.9615359,0.9638024,0.96553564,0.95846945,0.9596027,0.96146923,0.96406907,0.96500236,0.9505366,0.96920204,0.9670022,0.9708686
0.5877608,0.6368909,0.6995534,0.715019,0.70781946,0.6972202,0.75541633,0.70008665,0.73788416,0.74981666,0.7336844,0.704953,0.7524165,0.76061594,0.75388306,0.75321645,0.7465502,0.75201654,0.73261786,0.6978868,0.74981666,0.76554894,0.7180188,0.76528233,0.765349,0.7664156,0.7092194,0.76308244,0.7546164,0.78501433,0.7440837,0.8212786,0.8078128,0.82561165,0.8159456,0.81247914,0.78968066,0.8739417,0.90500635,0.90747285,0.90907276,0.9183388,0.8914739,0.9191387,0.91327244,0.89414036,0.9230051,0.905073,0.92593825,0.87040865,0.9224718,0.8906073,0.9134058,0.9236051,0.92873806,0.9097394,0.92100525,0.9273382,0.9348043,0.9125392,0.93187124,0.91153926,0.9327378,0.92727154,0.93087125,0.8368109,0.9308046,0.9218052,0.92793816,0.9286714,0.9236051,0.9246717,0.93187124,0.9394707,0.92973804,0.9378708,0.9326045,0.9362709,0.9424705,0.92387176,0.9369375,0.94860345,0.9488034,0.9514699,0.9530031,0.9585361,0.9534031,0.9589361,0.9615359,0.9638024,0.96553564,0.95846945,0.9596027,0.96146923,0.96406907,0.96500236,0.9505366,0.96920204,0.9670022,0.9708686
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358
0.4303713,0.4856343,0.4857676,0.51709884,0.49623358,0.5065662,0.57502836,0.60862607,0.6480901,0.74015063,0.73875076,0.7386174,0.74248385,0.7447503,0.76314914,0.75908273,0.76221585,0.7706153,0.7636824,0.77281517,0.77114856,0.7778148,0.7824145,0.7792814,0.7880808,0.78254783,0.82221186,0.7879475,0.7954803,0.80227983,0.82361174,0.82061195,0.81747884,0.81967866,0.84194386,0.8640091,0.8680088,0.89294046,0.8890074,0.9016732,0.8835411,0.8909406,0.88487434,0.8886741,0.915139,0.92280513,0.93373775,0.89934003,0.89754015,0.93247116,0.92753816,0.8755416,0.9270715,0.93800414,0.9170722,0.93000466,0.9381375,0.919872,0.9391374,0.94433707,0.934471,0.9397374,0.9184054,0.9412706,0.9089394,0.9382708,0.944937,0.9450703,0.9366042,0.9484701,0.955403,0.9561363,0.96180254,0.96126926,0.9554696,0.9678688,0.9703353,0.9666022,0.96986866,0.9703353,0.96953535,0.97200185,0.9737351,0.9686021,0.9737351,0.9732018,0.96900207,0.9728018,0.97326845,0.97360176,0.96793544,0.9731351,0.96900207,0.974935,0.9735351,0.9746017,0.97206855,0.9767349,0.9758683,0.97640157
